,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,class,Cluster,name
37336,0.65604776,0.004357332,0.005297341,0.068542303,-0.072067336,0.009791758,0.000720673,0.003515241,0,0.001067302,0.002124811,0.747003397,0.03916703,5,3,On Bended Knees
38536,0.497608256,0.00670414,0.004451332,0.099521651,-0.044377609,0,0.000273232,0.005727019,0,0.001420445,0.005193221,0.859695166,0.036189691,2,0,Nowhere To Run
58997,0.330023006,0.003518281,0.00416654,0,-0.037693342,0,0.000406046,0.002422133,0,0.001956565,0.003105752,0.942899302,0.023573072,4,3,Beyond the Sea (La Mer)
60438,0.35441433,0.004642133,0.003995848,0.062543705,-0.044058566,0.006949301,0.000234886,0.005997246,0,0.000722727,0.004301617,0.931463402,0.027797202,1,2,I Wanna Dance with Somebody (Who Loves Me)
51341,0.302901481,0.002008125,0.004801549,0.011218573,-0.016457647,0.005609287,0.000264197,0.000141915,0,0.001306964,0.003040233,0.952512973,0.022437147,4,3,Keep Us on the Road
2636,0.445321027,0.006540107,0.005597074,0.087317848,-0.087841755,0,0.000310852,0.002584608,9.08E-07,0.004374624,0.007343431,0.885988012,0.034927139,7,1,Pillerias - Remasterizado
32589,0.517057081,0.007257265,0.00683254,0.064632135,-0.066524933,0.009233162,0.000299154,0.003582467,0,0.000662018,0.008540675,0.849949509,0.036932649,2,0,A Hundred And Sixty Acres
62866,0.335513161,0.003374868,0.005782668,0.013157379,-0.025972666,0.006578689,0.000207887,1.05E-05,0,0.001670987,0.002098602,0.941167046,0.026314758,4,3,É por você que canto - The Sound of Silence
35573,0.350626645,0.003555354,0.002727875,0.070125329,-0.064662566,0,0.000214584,0.005280437,8.06E-07,0.001248231,0.001746121,0.931194243,0.028050132,1,2,Mojo Hand
37420,0.350020071,0.002737042,0.004217455,0.040166238,-0.049817611,0.005738034,0.000258785,0.000912347,0,0.004171551,0.002886231,0.934226522,0.022952136,1,2,只有你
13165,0.392145577,0.003848836,0.006339687,0,-0.07677339,0.007261955,0.000314443,0.000292657,8.57E-07,0.000864173,0.003311452,0.916168259,0.029047821,1,2,Practice Makes Perfect - Take 1
62447,0.60081969,0.004072222,0.004282032,0.038147282,-0.079823187,0.00953682,0.000321391,0.007886951,0,0.001277934,0.002203006,0.793434853,0.038147282,0,4,Love Shack
70986,0.587257648,0.004215984,0.003435895,0.035060158,-0.071873324,0.00876504,0.00021562,0.004189689,0,0.001069335,0.002252615,0.804595568,0.035060158,0,4,Buloy
59890,0.520787531,0.004983222,0.008067101,0.091903682,-0.05830778,0.01021152,0.00069132,0.003553609,0,0.009435445,0.00490153,0.845544509,0.040846081,2,0,Ay Que Pesado
45377,0.666206186,0.002017385,0.001904787,0.046915929,-0.118697299,0.009383186,0.000324658,0.009082924,0.000548916,0.000866068,0.001341796,0.73458146,0.009383186,5,3,"""L'elisir d'amore / Act 2: """"Una furtiva lagrima...Eccola!"""""""
71204,0.520603527,0.006767846,0.006570648,0.039439661,-0.029556082,0,0.000371522,0.002957975,0,0.000883448,0.005466337,0.851715258,0.031551729,2,0,To Brazil!
71154,0.406505475,0.004710681,0.003682461,0.039853478,-0.077873696,0.007970696,0.000223977,0.005101245,5.13E-07,0.000860835,0.002574535,0.908818711,0.031882782,1,2,High
66777,0.522622432,0.003983763,0.004782488,0.039443202,-0.104159637,0,0.001863691,0.005610796,8.15E-06,0.004614855,0.003875295,0.844271887,0.039443202,0,4,Christian Woman
9715,0.504083265,0.005285673,0.00417669,0.064810706,-0.047664673,0,0.000231158,0.001713883,4.32E-06,0.000214595,0.006927544,0.859361151,0.028804758,2,0,Más Vale Tarde Que Nunca
5143,0.42297776,0.00609857,0.004821946,0.030762019,-0.08151166,0,0.000331461,0.002045674,5.46E-07,0.001115123,0.007405956,0.901350226,0.030762019,3,0,Solitario - Remasterizado
39719,0.384320086,0.002717692,0.002251018,0.075491445,-0.049337091,0,0.000201768,0.005950098,5.69E-08,0.001708852,0.000374712,0.918346571,0.027451435,1,2,B-A-B-Y
17529,0.393483397,0.00422197,0.004418712,0.042538746,-0.049105664,0.005317343,0.001760041,7.18E-05,5.96E-09,0.000584908,0.001744089,0.916747189,0.021269373,1,2,"2 Elegiac Melodies, .34: No. 1, Hjertesår"
2698,0.587540687,0.00381463,0.003709399,0.096461904,-0.077125677,0.008769264,0.000210462,0.000803265,5.78E-06,0.001157543,0.003954938,0.799204411,0.026307792,0,4,La Valse Des Coups De Pied Au Boum
53944,0.431576784,0.005859203,0.004930216,0.043889164,-0.040787663,0,0.000980191,0.001975012,0,0.000554466,0.003313632,0.899566944,0.029259443,3,0,"Here We Go Again, Pts. 1 & 2"
64804,0.436225457,0.006895718,0.00559543,0.033555804,-0.03342997,0,0.000695444,0.000939563,0,0.001551956,0.003212968,0.89791138,0.033555804,3,0,Tengo Mucho Que Aprender de Ti
41030,0.400005093,0.005292375,0.003192348,0.053846839,-0.106562895,0,0.000454621,0.002276952,0.000763087,0.002484647,0.00268465,0.908150025,0.030769623,7,1,In The Morning
28752,0.469489093,0.004745451,0.005467742,0,-0.037970833,0,0.000421818,0.003091405,0,0.000525828,0.004853795,0.881599396,0.028891636,3,0,"Daphnis et Chloé, M. 57: Scene 3: Sunrise. Daphnis Prostrate at the Grotto of the Nymphs"
4201,0.431616735,0.005328234,0.005640784,0,-0.069914469,0.007441668,0.000201669,0.000423431,3.83E-05,0.002626909,0.006377509,0.898759993,0.029766671,3,0,Chapter 3.8 - Zamek kaniowski
67891,0.569384186,0.002584128,0.002792172,0.065698175,-0.10583976,0,0.00036134,0.008825455,0,0.000972333,0.001981895,0.810671685,0.054748479,0,4,C'Mon wit da Git Down
13481,0.475442468,0.006998513,0.005334464,0,-0.077592211,0.009508849,0.000475442,0.004240947,0,0.001217133,0.00116008,0.875384672,0.038035397,3,0,I'll See You In My Dreams (Alternate Version)
49644,0.429070654,0.00504504,0.003335678,0.041522967,-0.057744605,0.006920494,0.000215227,0.001321814,5.52E-06,0.000740493,0.002346048,0.899989538,0.027681978,3,0,The Jack
66399,0.622850428,0.005969782,0.004724081,0.047911571,-0.074042542,0,0.000323882,0.000605602,0,0.000996561,0.005691895,0.77634952,0.038329257,0,4,Piedra
44798,0.272396098,0.002825442,0.002691914,0.0427288,-0.028275783,0.0053411,0.000185336,0.002974993,0,0.000635591,0.001196406,0.960554101,0.0213644,4,3,When the Levee Breaks - 1990 Remaster
2228,0.526402716,0.004146323,0.006576428,0.050476973,-0.052459997,0,0.000283392,0.000660527,1.52E-05,0.000405258,0.00607887,0.846563733,0.028843984,2,0,Kapitel 410 - Der Page und die Herzogin
36757,0.469940972,0.006071334,0.000216779,0.075796931,-0.206160073,0.007579693,0.001053577,0.005108713,0.005912161,0.000633662,0.005555915,0.854519441,0.022739079,6,1,Wipe Out
42693,0.386930457,0.002198748,0.005668838,0.03685052,-0.022859606,0,0.000878271,1.79E-06,0.001203784,0.00045449,0.001173075,0.920882205,0.01842526,1,2,Midnight Rambler
31572,0.465162813,0.005702254,0.006897242,0.064160388,-0.02812631,0.008020049,0.00033203,0.000122707,0,0.003071679,0.0032401,0.881772253,0.032080194,7,1,The High And The Mighty
74858,0.45142185,0.004391103,0.002558057,0.034198625,-0.072542123,0.006839725,0.000218871,0.002893204,1.05E-08,0.00297528,0.000669609,0.888227207,0.0273589,3,0,Hymn for the Weekend (Cardio + Running Workout Mix)
47238,0.312034643,0.004723348,0.001437807,0.042828284,-0.055523811,0,0.000293068,0.0046071,7.65E-06,0.000679134,0.004301183,0.947129153,0.024473305,4,3,Paperback Writer - Remastered 2009
37858,0.599513774,0.00538763,0.005115851,0,-0.041078684,0,0.00027098,0.001207021,0,0.0007394,0.005307695,0.798616296,0.031974068,0,4,Love Me With All Your Heart (Cuando Caliente El Sol)
50389,0.550684554,0.002212751,0.000319397,0.070087125,-0.202842152,0.010012446,0.000417519,0.00990231,0.009441737,0.000674839,0.000430535,0.805911826,0.030037339,6,1,War
1709,0.356491548,0.003714642,0.002759245,0.049908817,-0.087012457,0.007129831,0.000206052,0.001012436,4.85E-06,0.000798541,0.002074781,0.928418069,0.028519324,1,2,Louisville Bluezees - Remastered
55003,0.27545911,0.002030836,0.005012276,0.010802318,-0.01099676,0.005401159,0.000642738,4.37E-08,0.001749976,0.000130168,0.003019248,0.960909398,0.021604636,4,3,Stars On 45 - Original Single Version
69345,0.387474395,0.004956748,0.005380777,0.007310838,-0.056169166,0,0.002376022,0.00014183,1.77E-07,0.000696723,0.003165593,0.919374389,0.036554188,1,2,我等到花兒也謝了
57373,0.527362968,0.00460244,0.006529712,0.047942088,-0.076726518,0.009588418,0.001562912,0.002723111,0,0.001198552,0.007095429,0.843809514,0.03835367,2,0,Tarde (with Juan Gabriel) - En Vivo
34852,0.387206252,0.002551753,0.004068839,0.012695287,-0.037482835,0.006347643,0.000212646,0.003389642,0,0.000710936,0.001599606,0.920751077,0.025390574,1,2,Fica Comigo Esta Noite
66079,0.365203017,0.003705151,0.004926921,0.039840329,-0.030086089,0.006640055,0.000245018,1.26E-05,3.78E-07,0.000369187,0.001759615,0.929162796,0.026560219,1,2,El Centro De Mi Corazón
46753,0.330821497,0.003600865,0.002729277,0.012723904,-0.06029858,0.006361952,0.000181952,0.002907412,2.15E-07,0.001100618,0.002067634,0.941295313,0.025447807,4,3,Sweet Revenge
53993,0.423751246,0.005570403,0.006179064,0.069341113,-0.049031871,0,0.000436849,0.00339001,0,0.001587141,0.004684377,0.901203332,0.030818272,7,1,Strange World - 2015 Remaster
48063,0.482217184,0.006813938,0.00373893,0.006988655,-0.050507009,0.006988655,0.001369776,0.000547212,0,0.000747786,0.004689387,0.874043106,0.027954619,3,0,"Lay Down, Stay Down - Remastered 2006"
24208,0.3970589,0.001526356,0.00180997,0.030939655,-0.049183738,0.005156609,0.000180997,0.004243889,7.73E-09,0.000567227,0.000979756,0.915793148,0.015469827,1,2,Siko Dimitro kai allakse
24333,0.478837221,0.004603222,0.005860968,0.063844963,-0.021368909,0.006384496,0.000432869,0.000260487,1.56E-07,0.001487588,0.006161039,0.874867526,0.025537985,7,1,Aai Jawani Aai
11201,0.542730817,0.005800436,0.006139642,0.016960338,-0.113676666,0,0.000412136,0.001696034,1.04E-05,0.00030783,0.007555831,0.831234647,0.033920676,0,4,Himno del Legionario (Instrumental) - Remastered
37221,0.445458817,0.005571662,0.004296964,0.075385338,-0.034389421,0,0.000333066,0.000528383,4.22E-06,0.000897771,0.005489423,0.890993019,0.02741285,7,1,Our Love Is Here To Stay - Remastered
64665,0.489395908,0.005889627,0.004514255,0.042189302,-0.050610287,0.00843786,0.000205884,0.00110536,0.000350171,0.000836192,0.001797264,0.868838056,0.033751442,2,0,Let It Be Me
21527,0.558792617,0.002822256,0.005566706,0.007073324,-0.020371174,0.007073324,0.000352959,0.000139344,4.29E-07,0.000484523,0.004045941,0.828208466,0.035366621,0,4,Khayegi Thokaren Jawani
20866,0.450813372,0.004293461,0.004851611,0.078713446,-0.049331863,0.007155768,0.000266195,0.000222544,0,0.00241865,0.00233278,0.887250807,0.028623071,7,1,Sentimiento Gaucho - Remasterizado
9028,0.335522968,0.003157863,0.003263125,0.046052172,-0.064473041,0.006578882,0.000182893,0.000643415,8.29E-06,0.002098663,0.001894718,0.93828669,0.026315527,1,2,No Angles - Feel It Club Mix
70869,0.570892964,0.004847752,0.008011854,0.029028456,-0.024141999,0,0.001103081,0.000512836,0,0.001306281,0.004673581,0.819173346,0.038704608,0,4,Come on Eileen
60777,0.383376134,0.002786323,0.002115415,0.047922017,-0.063804742,0.006846002,0.000211541,0.005928638,2.20E-06,0.001430815,0.001211742,0.919856266,0.020538007,1,2,Hasta Donde Te Quiero
39503,0.395656818,0.004181683,0.004052072,0.068216693,-0.036918874,0.006821669,0.00018896,0.003363083,4.51E-08,0.002701381,0.003458586,0.914649416,0.027286677,1,2,Cherry Cherry
71009,0.35495316,0.003671729,0.003386602,0.064007947,-0.054505676,0,0.000311893,0.001256883,0,0.000989214,0.00286872,0.930786107,0.023275617,1,2,Gigi l'amoroso - French Version
48773,0.267320656,0.003277351,0.004111392,0,-0.010724905,0.005346413,0.000255559,0.001144132,0,0.000449099,0.004806425,0.963268597,0.021385652,4,3,Black Friday
41034,0.377190504,0.004786417,0.003154093,0.052026276,-0.043981713,0,0.00126814,0.001183598,1.21E-06,0.000642525,0.003921481,0.923232288,0.026013138,1,2,"Baubles, Bangles And Beads"
62427,0.374589362,0.001211907,0.00695561,0.014689779,-0.071869743,0.007344889,0.000564822,0.006874817,0.00730082,0.007029059,9.77E-05,0.923884265,0.022034668,1,2,Goodbye Time
71207,0.574262227,0.006882312,0.007544922,0.079513231,-0.043802956,0.008834803,0.001934822,0.000408168,0,0.001855309,0.003348391,0.812731242,0.035339214,0,4,Cumbanchero
67579,0.446126162,0.006537776,0.007373249,0.032445539,-0.046080777,0.008111385,0.000709746,0.000544274,0,0.000266865,0.007697704,0.892479443,0.032445539,3,0,My Name Is Jonas
73798,0.438811785,0.00567321,0.006386279,0.070523323,-0.05605037,0,0.000302467,0.000474857,0,0.002703394,0.007162035,0.89342863,0.031343699,7,1,Be Like That
48550,0.434334921,0.005262691,0.005798371,0.050672407,-0.036947424,0,0.000206309,0.002280258,6.04E-06,0.000919342,0.006486068,0.898038121,0.028955661,3,0,Mexico - 2019 Remaster
9907,0.569338299,0.005500387,0.00338708,0.067548612,-0.121355906,0,0.000264405,0.002200155,7.30E-05,0.003560777,0.005712683,0.809309567,0.038599207,0,4,"Das ist bei uns nicht möglich, Kapitel 144"
63680,0.376461807,0.003499243,0.00488166,0.030857525,-0.02858024,0,0.00047644,0.000383868,7.22E-05,0.000691209,0.000987441,0.925127118,0.02468602,1,2,While My Guitar Gently Weeps
29062,0.419842235,0.005538971,0.00152469,0.081022186,-0.072411737,0,0.000576731,0.00671011,6.72E-06,0.000817588,0.002445397,0.900539497,0.029462613,7,1,"""Catalani: La Wally, Act 1: """"Ebben? ... Ne andrò lontana"""" (Wally)"""
61132,0.522542522,0.003904818,0.006460526,0.019001546,-0.039646726,0.009500773,0.000523493,0.004275348,0,0.005025909,0.004075832,0.850879741,0.028502319,0,4,En mi coche
56810,0.413162831,0.005718174,0.007544353,0.041316283,-0.032879498,0,0.001280805,0.001884023,0,0.000639576,0.006833713,0.908445905,0.033053026,7,1,Forever by Your Side
